# x80,y99,z0,u,v,p,T
6.388877757297037330e-02,1.820521277748842880e-03,0.000000000000000000e+00,1.578295446284571653e+03,1.549578171647025613e+02,3.659166129068118778e+01,2.328154203067083472e+03
6.869264451440651453e-02,1.820521277748842880e-03,0.000000000000000000e+00,1.577467391275069758e+03,1.553434900650586314e+02,3.656103360380169676e+01,2.327772143272914946e+03
7.383278214174318621e-02,1.820521277748842880e-03,0.000000000000000000e+00,1.576727403387300683e+03,1.556741821583083265e+02,3.653320111518348057e+01,2.327355738915906386e+03
7.933272940299343490e-02,1.820521277748842880e-03,0.000000000000000000e+00,1.576060869017159348e+03,1.559630592429579394e+02,3.650751484355705401e+01,2.326906572048046201e+03
8.521767297253118878e-02,1.820521277748842880e-03,0.000000000000000000e+00,1.575456829003677740e+03,1.562203062927570443e+02,3.648353772883687185e+01,2.326430010265613873e+03
9.151456259193657683e-02,1.820521277748842880e-03,0.000000000000000000e+00,1.574906993976139120e+03,1.564534930907078945e+02,3.646098930604749455e+01,2.325933449249269415e+03
9.825223448470034315e-02,1.820521277748842880e-03,0.000000000000000000e+00,1.574404983508620262e+03,1.566680157682658319e+02,3.643969926035826745e+01,2.325425004644356704e+03
1.054615434099575866e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.573945759098679446e+03,1.568675526704165577e+02,3.641957033294739432e+01,2.324912609237103879e+03
1.131755039599828400e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.573525215893167115e+03,1.570544910052963985e+02,3.640055012697448689e+01,2.324403448662827032e+03
1.214294417485098365e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.573139897903663496e+03,1.572302982136926346e+02,3.638261074237373549e+01,2.323903660094301813e+03
1.302611551822337455e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.572786805707278745e+03,1.573958258946692297e+02,3.636573490541481846e+01,2.323418221806061865e+03
1.397110885563183080e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.572463270342960868e+03,1.575515450889597275e+02,3.634990717045707953e+01,2.322950970171584686e+03
1.498225172665887950e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.572166872954087239e+03,1.576977185418898273e+02,3.633510888280447659e+01,2.322504693457983649e+03
1.606417459865782660e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.571895394794463300e+03,1.578345194249147028e+02,3.632131577607035666e+01,2.322081264638301491e+03
1.722183207169669661e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.571646786573148347e+03,1.579621073644112528e+02,3.630849730174366385e+01,2.321681787176719354e+03
1.846052556784828491e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.571419149495725833e+03,1.580806723965494314e+02,3.629661700526995816e+01,2.321306737215309113e+03
1.978592760873049139e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.571210723126337598e+03,1.581904560382695877e+02,3.628563347134141992e+01,2.320956093236136439e+03
2.120410779247444699e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.571019876829918530e+03,1.582917571263472496e+02,3.627550150681854291e+01,2.320629448932415926e+03
2.272156058908047505e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.570845102972840778e+03,1.583849281934653561e+02,3.626617336100570554e+01,2.320326108554527309e+03
2.434523508144892934e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.570685010777104253e+03,1.584703666476977730e+02,3.625759986227670595e+01,2.320045165610140430e+03
2.608256678828317909e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.570538320366890957e+03,1.585485035829893263e+02,3.624973141765625684e+01,2.319785566962027133e+03
2.794151171459582361e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.570403856711927119e+03,1.586197921541627522e+02,3.624251884878213303e+01,2.319546164323738594e+03
2.993058278575035924e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.570280543452615348e+03,1.586846966114630106e+02,3.623591406684265337e+01,2.319325755308146654e+03
3.205888883188570126e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.570167396627600965e+03,1.587436826121733020e+02,3.622987059723406134e+01,2.319123115840381161e+03
3.433617630125052056e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.570063518368170207e+03,1.587972090849048072e+02,3.622434397006941964e+01,2.318937025462639212e+03
3.677287389347088653e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.569968090659622021e+03,1.588457216921238739e+02,3.621929199556064560e+01,2.318766286819554352e+03
3.938014031714667240e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.569880369181422793e+03,1.588896478930373632e+02,3.621467494065743864e+01,2.318609740353259895e+03
4.216991539047976190e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.569799690073561806e+03,1.589294022484328366e+02,3.621045549759058702e+01,2.318466297074788145e+03
4.515497471894616144e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.569725188927306590e+03,1.589656096689091385e+02,3.620657790193191516e+01,2.318333706165100011e+03
4.834898820040521850e-01,1.820521277748842880e-03,0.000000000000000000e+00,1.569725188927306590e+03,1.589656096689091385e+02,3.620657790193191516e+01,2.318333706165100011e+03
-1.763707217682217859e-02,1.992037174952963029e-03,0.000000000000000000e+00,3.225837540267643817e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02
-1.343385788699495362e-02,1.992037174952963029e-03,0.000000000000000000e+00,3.225837418921464632e+03,1.425595645955905506e-04,6.667020087622405278e+00,3.000008949883007290e+02
-1.016032650862484267e-02,1.992037174952963029e-03,0.000000000000000000e+00,3.225836213950768524e+03,1.727681177166138973e-03,6.667219322627186529e+00,3.000096667318733807e+02
-7.610847241981452682e-03,1.992037174952963029e-03,0.000000000000000000e+00,3.225828526042094381e+03,1.131389486124235316e-02,6.668412705248632832e+00,3.000619823310017296e+02
-5.625271489143922679e-03,1.992037174952963029e-03,0.000000000000000000e+00,3.225777463745780551e+03,7.845376304867351935e-02,6.676495087992180721e+00,3.004140340787890295e+02
-4.078872927743976140e-03,1.992037174952963029e-03,0.000000000000000000e+00,3.225546276245244826e+03,3.650669898262278723e-01,6.711399578177407399e+00,3.019324061563281703e+02
-2.874512677432492121e-03,1.992037174952963029e-03,0.000000000000000000e+00,3.224499852655538689e+03,1.691924716037545018e+00,6.873206108871273479e+00,3.089536217274193177e+02
-1.936537404604233474e-03,1.992037174952963029e-03,0.000000000000000000e+00,3.221042212915768687e+03,5.847940490040386408e+00,7.390550858908910392e+00,3.313314657971999964e+02
-1.206027067510574095e-03,1.992037174952963029e-03,0.000000000000000000e+00,3.210219999436269063e+03,1.865119678353550370e+01,9.035395156408414508e+00,4.017864417583737691e+02
-6.370937831697178052e-04,1.992037174952963029e-03,0.000000000000000000e+00,3.184889675315442219e+03,4.684191245041637330e+01,1.281323275399548400e+01,5.595930638131516162e+02
-1.939993249603281882e-04,1.992037174952963029e-03,0.000000000000000000e+00,3.134410945921022631e+03,1.010213313760897904e+02,2.042645648932337821e+01,8.612460660265618344e+02
1.658262556641041123e-04,1.992037174952963029e-03,0.000000000000000000e+00,3.054720933902649449e+03,1.858227896510332755e+02,3.273533571665348774e+01,1.301490591151540912e+03
5.090866048887993794e-04,1.992037174952963029e-03,0.000000000000000000e+00,2.929023945499362981e+03,3.143039747186561499e+02,5.313895374719292874e+01,1.903818275471465995e+03
8.763751785592233806e-04,1.992037174952963029e-03,0.000000000000000000e+00,2.765065804764104996e+03,4.579883639701978382e+02,8.179323364019334974e+01,2.527959984771338895e+03
1.269373952386577444e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.590080764345505486e+03,5.718956569440907742e+02,1.139960000202171955e+02,3.011979568248822034e+03
1.689882640381846265e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.437916458588414116e+03,6.290058315995599969e+02,1.397581252763155533e+02,3.274797273846218559e+03
2.139826936536783943e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.322314964382379003e+03,6.325156370036706903e+02,1.521256757574807921e+02,3.346792994461368835e+03
2.621267333422567375e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.239799912765568479e+03,5.989465948716663206e+02,1.512381890966775586e+02,3.293657868454290110e+03
3.136408558090355431e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.181579327953398661e+03,5.445045280063509381e+02,1.414288520654590968e+02,3.172892811803035329e+03
3.687609668484889084e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.139737602237101328e+03,4.808815201395577787e+02,1.273875842442994468e+02,3.025438786908212023e+03
4.277394856607039976e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.108341492379803640e+03,4.155312802437853748e+02,1.124864981346859309e+02,2.878694889599108592e+03
4.908465007897741365e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.082919498560739157e+03,3.528838805110967201e+02,9.863488278192257042e+01,2.750123327365580735e+03
5.583710069778790794e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.059838142078483997e+03,2.954428387967937510e+02,8.665327666832021691e+01,2.649296005611036435e+03
6.306222285991514541e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.036110669366586990e+03,2.447134841313299489e+02,7.668183124427530117e+01,2.578531264438289782e+03
7.079310357339128890e-03,1.992037174952963029e-03,0.000000000000000000e+00,2.009696145049122379e+03,2.019001289325097446e+02,6.851084259703422674e+01,2.533825174302005053e+03
7.906514593681076425e-03,1.992037174952963029e-03,0.000000000000000000e+00,1.979905603537362140e+03,1.680872011083721986e+02,6.182882034163479545e+01,2.507433491427436820e+03
8.791623126566960184e-03,1.992037174952963029e-03,0.000000000000000000e+00,1.947455820315779647e+03,1.438591861064444686e+02,5.637330442258590324e+01,2.491210916973883286e+03
9.738689256754856985e-03,1.992037174952963029e-03,0.000000000000000000e+00,1.914010918971083811e+03,1.287966251665500863e+02,5.198005868189472523e+01,2.478981342077211593e+03
1.075205001605590571e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.881452400468566339e+03,1.213724918341438013e+02,4.854693634383830414e+01,2.467273069515725183e+03
1.183634602850802860e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.851263402482990614e+03,1.193974685782341112e+02,4.596091234322840080e+01,2.454857621488319637e+03
1.299654276183179885e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.824251967175515802e+03,1.207099493659765983e+02,4.406158971384999035e+01,2.441836094698379384e+03
1.423795326648823537e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.800604003973065119e+03,1.236685691360196273e+02,4.266615916196779779e+01,2.428819328291918737e+03
1.556626250647062323e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.780111832630813979e+03,1.272658177777066584e+02,4.161369684705405092e+01,2.416429425923694453e+03
1.698755339325177388e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.762407816493034034e+03,1.309888744451290847e+02,4.078816097636005367e+01,2.405104736147774929e+03
1.850833464210760448e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.747114466444521668e+03,1.346218211366919775e+02,4.011648456931546036e+01,2.395083466577333638e+03
2.013557057838334663e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.733908068564326868e+03,1.380931773257416353e+02,3.955594235051863450e+01,2.386452265575570436e+03
2.187671303019839142e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.722528304721109635e+03,1.413866572147946670e+02,3.908180771977689716e+01,2.379199132391765943e+03
2.373973545364049115e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.712764740565990223e+03,1.444985202171177150e+02,3.867897525081867371e+01,2.373251497329194081e+03
2.573316944672353335e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.704438791398595185e+03,1.474217681421145301e+02,3.833720418282167230e+01,2.368499706309282828e+03
2.786614381932239065e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.697389408039516638e+03,1.501435595492499715e+02,3.804866457331102225e+01,2.364811267524001323e+03
3.014842639800316415e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.691464658605387285e+03,1.526480676184459355e+02,3.780673290744346815e+01,2.362040522435682306e+03
3.259046875719159853e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.686518530068218297e+03,1.549207279858178481e+02,3.760542714384310159e+01,2.360036420452460334e+03
3.520345408152322775e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.682411270412550266e+03,1.569519164076645268e+02,3.743917044172855668e+01,2.358649450906107631e+03
3.799934837855806213e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.679011552522543070e+03,1.587392473831950497e+02,3.730272707408873600e+01,2.357737847751167010e+03
4.099095527638534076e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.676199080409101043e+03,1.602883535988466122e+02,3.719122413207728783e+01,2.357172773756253719e+03
4.419197465706051903e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.673866749750776535e+03,1.616123601215579981e+02,3.710020754344267147e+01,2.356842147036935330e+03
4.761706539438297081e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.671921907942411963e+03,1.627304438015226822e+02,3.702570012879552763e+01,2.356652900677916477e+03
5.128191248331798180e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.670286609276664194e+03,1.636659008232239501e+02,3.696424317973872320e+01,2.356531666092760133e+03
5.520329886847845369e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.668896982003884887e+03,1.644441002027026002e+02,3.691291283575232995e+01,2.356424055690534715e+03
5.939918230060015764e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.667701938623256638e+03,1.650906101794532788e+02,3.686930967778287993e+01,2.356292852406743350e+03
6.388877757297037330e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.666661492306680657e+03,1.656296791982409502e+02,3.683152474248411323e+01,2.356115477448628553e+03
6.869264451440651453e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.665744919052448722e+03,1.660831551004513926e+02,3.679808785983429686e+01,2.355881107513791449e+03
7.383278214174318621e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.664928953116053208e+03,1.664698472767362603e+02,3.676790521427797387e+01,2.355587764363734550e+03
7.933272940299343490e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.664196142555703773e+03,1.668052815514597853e+02,3.674019277096501668e+01,2.355239622492410945e+03
8.521767297253118878e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.663533436147041357e+03,1.671017656404756053e+02,3.671441118179874508e+01,2.354844694508469274e+03
9.151456259193657683e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.662931026101531870e+03,1.673686727701726227e+02,3.669020624612382164e+01,2.354412971653680415e+03
9.825223448470034315e-02,1.992037174952963029e-03,0.000000000000000000e+00,1.662381439861451327e+03,1.676128542788510458e+02,3.666735748500172321e+01,2.353955030386118779e+03
1.054615434099575866e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.661878854014240233e+03,1.678391058651387766e+02,3.664573595594809063e+01,2.353481067872925905e+03
1.131755039599828400e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.661418594197933317e+03,1.680506301061991792e+02,3.662527132751379355e+01,2.353000300895468172e+03
1.214294417485098365e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.660996782317268753e+03,1.682494571176467559e+02,3.660592742357525964e+01,2.352520650046154515e+03
1.302611551822337455e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.660610095737658867e+03,1.684368017514735811e+02,3.658768502746377038e+01,2.352048632365364938e+03
1.397110885563183080e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.660255607735164176e+03,1.686133496268093381e+02,3.657053052669842685e+01,2.351589393599302639e+03
1.498225172665887950e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.659930684818982400e+03,1.687794737378605987e+02,3.655444901486433906e+01,2.351146824394045325e+03
1.606417459865782660e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.659632922302750330e+03,1.689353893763587564e+02,3.653942061161405519e+01,2.350723718537811237e+03
1.722183207169669661e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.659360104598274120e+03,1.690812579995629505e+02,3.652541897423072470e+01,2.350321944243858525e+03
1.846052556784828491e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.659110180746856258e+03,1.692172514050880352e+02,3.651241119695128390e+01,2.349942610034367135e+03
1.978592760873049139e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.658881249035954397e+03,1.693435866087326076e+02,3.650035852062732999e+01,2.349586215347867892e+03
2.120410779247444699e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.658671546580070981e+03,1.694605404469641030e+02,3.648921744032457326e+01,2.349252781308728572e+03
2.272156058908047505e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.658479441482550328e+03,1.695684509566560223e+02,3.647894095085218424e+01,2.348941961056134915e+03
2.434523508144892934e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.658303426109673865e+03,1.696677109099274219e+02,3.646947976619780718e+01,2.348653130860865076e+03
2.608256678828317909e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.658142110805277980e+03,1.697587572033541505e+02,3.646078343129989463e+01,2.348385464514547039e+03
2.794151171459582361e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657994217613845876e+03,1.698420587061220886e+02,3.645280128061735070e+01,2.348137993410681702e+03
2.993058278575035924e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657858573928014948e+03,1.699181041330267021e+02,3.644548323510587551e+01,2.347909654841806514e+03
3.205888883188570126e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657734106040506958e+03,1.699873908867725163e+02,3.643878044181728626e+01,2.347699330615086637e+03
3.433617630125052056e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657619832644757935e+03,1.700504153603855286e+02,3.643264576876936900e+01,2.347505877729287931e+03
3.677287389347088653e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657514858380285204e+03,1.701076648767817687e+02,3.642703417275691180e+01,2.347328152558990041e+03
3.938014031714667240e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657418367411168219e+03,1.701596113695769645e+02,3.642190295457108817e+01,2.347165029617285199e+03
4.216991539047976190e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657329632793769179e+03,1.702067150670368676e+02,3.641721183232532155e+01,2.347015442041162260e+03
4.515497471894616144e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657247704327747897e+03,1.702496719642685719e+02,3.641290024655049962e+01,2.346877034883728811e+03
4.834898820040521850e-01,1.992037174952963029e-03,0.000000000000000000e+00,1.657247704327747897e+03,1.702496719642685719e+02,3.641290024655049962e+01,2.346877034883728811e+03
-1.763707217682217859e-02,2.172128867017289293e-03,0.000000000000000000e+00,3.225837540267643817e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02
-1.343385788699495362e-02,2.172128867017289293e-03,0.000000000000000000e+00,3.225837428079322308e+03,1.412266465415084747e-04,6.667018304369625170e+00,3.000008110912958159e+02
-1.016032650862484267e-02,2.172128867017289293e-03,0.000000000000000000e+00,3.225836360252230861e+03,1.646810616440497026e-03,6.667193999426218376e+00,3.000085021327016648e+02
-7.610847241981452682e-03,2.172128867017289293e-03,0.000000000000000000e+00,3.225829681054925004e+03,1.058393415888039119e-02,6.668228675797385208e+00,3.000536148085835180e+02
-5.625271489143922679e-03,2.172128867017289293e-03,0.000000000000000000e+00,3.225787374262182311e+03,7.021844648076373818e-02,6.674936088318191629e+00,3.003443750628298403e+02
-4.078872927743976140e-03,2.172128867017289293e-03,0.000000000000000000e+00,3.225600183317110805e+03,3.199444963852582924e-01,6.703385921619884336e+00,3.015766187391776612e+02
-2.874512677432492121e-03,2.172128867017289293e-03,0.000000000000000000e+00,3.224794435273273393e+03,1.416709574414099393e+00,6.828749554567670188e+00,3.069971158993652125e+02
-1.936537404604233474e-03,2.172128867017289293e-03,0.000000000000000000e+00,3.222195748897674548e+03,4.784866924077084249e+00,7.222574030792430655e+00,3.239895778580635692e+02
-1.206027067510574095e-03,2.172128867017289293e-03,0.000000000000000000e+00,3.214419564896190423e+03,1.469368476263420575e+01,8.416271687406380764e+00,3.751279429879562031e+02
-6.370937831697178052e-04,2.172128867017289293e-03,0.000000000000000000e+00,3.196394498856350310e+03,3.643465609014084805e+01,1.114424087174090161e+01,4.898268865779006092e+02
-1.939993249603281882e-04,2.172128867017289293e-03,0.000000000000000000e+00,3.160812217254697771e+03,7.759749020351033266e+01,1.654437222995201040e+01,7.082121607341690606e+02
1.658262556641041123e-04,2.172128867017289293e-03,0.000000000000000000e+00,3.103426919838651429e+03,1.434457170697508275e+02,2.536796910113124426e+01,1.039153831585466150e+03
5.090866048887993794e-04,2.172128867017289293e-03,0.000000000000000000e+00,3.008751779699626695e+03,2.504795651234067861e+02,4.048417891755783415e+01,1.529991997940863030e+03
8.763751785592233806e-04,2.172128867017289293e-03,0.000000000000000000e+00,2.876030073534955591e+03,3.859344794398087402e+02,6.310566211188871222e+01,2.106925495032494382e+03
1.269373952386577444e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.719565086941108802e+03,5.141932632808770904e+02,9.172327795136115469e+01,2.636231343821421433e+03
1.689882640381846265e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.569060113625042050e+03,5.997498310624696387e+02,1.193718293490963021e+02,2.998712047729265578e+03
2.139826936536783943e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.446058894212480936e+03,6.320236250077748537e+02,1.379154730906617203e+02,3.173041822769569990e+03
2.621267333422567375e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.354798288561718891e+03,6.203989770218834110e+02,1.440193273055817258e+02,3.201429930639375925e+03
3.136408558090355431e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.289616377534469393e+03,5.799879263273843435e+02,1.396678943514319542e+02,3.137700302376220861e+03
3.687609668484889084e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.242879626947431461e+03,5.239348671160882986e+02,1.289969889180504481e+02,3.025999832753156625e+03
4.277394856607039976e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.208167259818165803e+03,4.616023625839593478e+02,1.157627491253869607e+02,2.898187601059920325e+03
4.908465007897741365e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.180665792750440687e+03,3.990213258900875530e+02,1.024668249494659165e+02,2.775949748860932687e+03
5.583710069778790794e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.156709544458553410e+03,3.398273910954238204e+02,9.042938261576050252e+01,2.672775231759136204e+03
6.306222285991514541e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.133399644145641105e+03,2.861879758923086001e+02,8.013728586572021584e+01,2.594843400552883395e+03
7.079310357339128890e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.108588299375029692e+03,2.395732425276650019e+02,7.159034908789462293e+01,2.541827583268242506e+03
7.906514593681076425e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.081106680674329709e+03,2.011563139534192146e+02,6.457446919089026949e+01,2.508827630432767364e+03
8.791623126566960184e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.050934422441785046e+03,1.717249955585295140e+02,5.883869203919417146e+01,2.489132506425317843e+03
9.738689256754856985e-03,2.172128867017289293e-03,0.000000000000000000e+00,2.019051292396640065e+03,1.513316532215574455e+02,5.418027903413022273e+01,2.476597141295313577e+03
1.075205001605590571e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.986968298758994706e+03,1.390820249926950396e+02,5.045892088271065035e+01,2.466886393170583688e+03
1.183634602850802860e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.956176734797890731e+03,1.332976539937829159e+02,4.756404253923279413e+01,2.457643278205412571e+03
1.299654276183179885e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.927761465608856497e+03,1.319871502909125240e+02,4.537259645778046746e+01,2.448035106418139094e+03
1.423795326648823537e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.902272871148961030e+03,1.333543743915061270e+02,4.373705693105184622e+01,2.438121305295775528e+03
1.556626250647062323e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.879809364141530523e+03,1.360906966531380817e+02,4.250717319488359891e+01,2.428318791854609117e+03
1.698755339325177388e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.860194045829239258e+03,1.393996498966020567e+02,4.155725406662394050e+01,2.419072011046104308e+03
1.850833464210760448e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.843138863565127394e+03,1.428674771141905353e+02,4.079792891899067797e+01,2.410711138045592634e+03
2.013557057838334663e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.828347077370843181e+03,1.463081572186827941e+02,4.017252910102864405e+01,2.403426389529101925e+03
2.187671303019839142e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.815556282185306600e+03,1.496471745267064932e+02,3.964724045260846452e+01,2.397291067288543218e+03
2.373973545364049115e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.804544613674030188e+03,1.528535378860281639e+02,3.920187181485873396e+01,2.392294306741181572e+03
2.573316944672353335e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.795121343339593523e+03,1.559073674271253935e+02,3.882355971640824066e+01,2.388368605028360435e+03
2.786614381932239065e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.787114850697801330e+03,1.587882628708443065e+02,3.850315257934388313e+01,2.385409781555754762e+03
3.014842639800316415e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.780363766184063934e+03,1.614739412537194596e+02,3.823333784382737832e+01,2.383291279814764493e+03
3.259046875719159853e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.774712673553549394e+03,1.639429653508321110e+02,3.800773565906375495e+01,2.381875059492730998e+03
3.520345408152322775e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.770011625623024202e+03,1.661782920047484424e+02,3.782049258752098098e+01,2.381020482229524077e+03
3.799934837855806213e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.766118027411987896e+03,1.681700626033553476e+02,3.766613137311541948e+01,2.380591756909978812e+03
4.099095527638534076e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.762899446639681628e+03,1.699170434335953814e+02,3.753953032907003973e+01,2.380463986902225315e+03
4.419197465706051903e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.760236278139126853e+03,1.714266727843191802e+02,3.743596289180268144e+01,2.380527670279759604e+03
4.761706539438297081e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.758023608767145106e+03,1.727139827441504565e+02,3.735115528969136989e+01,2.380691522717174394e+03
5.128191248331798180e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.756172025761574105e+03,1.737997884012039833e+02,3.728133715483666322e+01,2.380883627262981463e+03
5.520329886847845369e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.754607394871691668e+03,1.747085509970974613e+02,3.722327129779033328e+01,2.381051074899556170e+03
5.939918230060015764e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.753269806915028994e+03,1.754662612785064653e+02,3.717425730125132333e+01,2.381158391667826436e+03
6.388877757297037330e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.752111965213359326e+03,1.760985926766637704e+02,3.713210959625713770e+01,2.381185124066776552e+03
6.869264451440651453e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.751097287425675631e+03,1.766294698275412145e+02,3.709511449765488322e+01,2.381122968925540135e+03
7.383278214174318621e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.750197952313362975e+03,1.770801049158464764e+02,3.706197260797332405e+01,2.380972796532600114e+03
7.933272940299343490e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.749393059609446709e+03,1.774684822961361590e+02,3.703173344213551843e+01,2.380741843455853086e+03
8.521767297253118878e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.748667007961832951e+03,1.778092236319530173e+02,3.700372855111789505e+01,2.380441264021955249e+03
9.151456259193657683e-02,2.172128867017289293e-03,0.000000000000000000e+00,1.748008138992488512e+03,1.781137425217931138e+02,3.697750808952331880e+01,2.380084141940760674e+03
