# rhoA,rhoUA,rhoVA,rhoEA,LR
-3.408199230905008751e-06,2.535158705445006214e-08,-4.696291491972305901e-08,5.648814756485268219e-13,1.215766545905693738e-05
1.370055373939166228e-06,1.865214877916474806e-08,-3.822817286865383232e-08,4.142397750481754465e-12,1.215766545905693738e-05
9.001493121823860724e-06,7.738460076671025809e-09,-2.837237304257874219e-08,9.753136676773362828e-12,1.215766545905693738e-05
1.930454498943836753e-05,-7.276711974884377521e-09,-1.763068272044107615e-08,1.730348486961451186e-11,1.215766545905693738e-05
3.171127189420242632e-05,-2.576750950422994390e-08,-6.329413412593900319e-09,2.643103489102859528e-11,1.215766545905693738e-05
4.524858671788857897e-05,-4.654636092599877263e-08,5.123449646933702697e-09,3.648062742198463178e-11,1.215766545905693738e-05
5.858464852818329080e-05,-6.789461978283532207e-08,1.624780602130018401e-08,4.652211077168854964e-11,1.215766545905693738e-05
7.014309980662515912e-05,-8.767910763753672998e-08,2.649784840952402002e-08,5.541387226684938809e-11,1.215766545905693738e-05
7.827886607201983075e-05,-1.035517270419984632e-07,3.526348245886542595e-08,6.191176611722624731e-11,1.215766545905693738e-05
8.150253576188165692e-05,-1.132200195045671440e-07,4.186941765787022072e-08,6.482021220515072622e-11,1.215766545905693738e-05
7.873489075804585111e-05,-1.147726680753444457e-07,4.558822325995570780e-08,6.317982008118584617e-11,1.215766545905693738e-05
6.957981804871350522e-05,-1.070527497716217779e-07,4.569531145013718698e-08,5.649156569144896803e-11,1.215766545905693738e-05
5.460464398251504037e-05,-9.006899887657244382e-08,4.161938529493976137e-08,4.497663668178373465e-11,1.215766545905693738e-05
3.563944627866978286e-05,-6.546467691837883698e-08,3.326085244846810051e-08,2.988476865558324550e-11,1.215766545905693738e-05
1.614296262119479058e-05,-3.710536596885604570e-08,2.152407573317191855e-08,1.388948590503531383e-11,1.215766545905693738e-05
1.664734995835045862e-06,-1.183683504439264015e-08,8.962400499566619958e-09,1.602872910753250698e-12,1.215766545905693738e-05
1.070552060169450374e-04,-1.196857203379277852e-07,-6.967400206504728609e-08,7.335222187866750690e-11,1.215766545905693738e-05
8.165119178972217342e-05,-9.125465401009615075e-08,-5.377364983157589257e-08,5.598058861663532658e-11,1.215766545905693738e-05
6.356511760405720831e-05,-7.121878067363440404e-08,-4.189611861756467887e-08,4.371570126936651829e-11,1.215766545905693738e-05
4.860414563013947578e-05,-5.441719084446649485e-08,-3.238210750412831078e-08,3.343296149704398749e-11,1.215766545905693738e-05
3.731692215700598166e-05,-4.175866361474237903e-08,-2.506997921847481972e-08,2.567464279877199398e-11,1.215766545905693738e-05
2.871181284473206825e-05,-3.211284317685176819e-08,-1.943032823694376023e-08,1.975639095002323268e-11,1.215766545905693738e-05
2.214579808072675811e-05,-2.475906979642169870e-08,-1.507432994083701758e-08,1.523992151283893889e-11,1.215766545905693738e-05
1.711407866262733808e-05,-1.912743895459281111e-08,-1.170391493491507308e-08,1.177833912590831578e-11,1.215766545905693738e-05
1.324630526664956412e-05,-1.480098496095647274e-08,-9.092538133658289244e-09,9.117236757573458263e-12,1.215766545905693738e-05
1.026542309284949307e-05,-1.146813989011966717e-08,-7.067086128971808886e-09,7.066171530747367665e-12,1.215766545905693738e-05
8.739729917220722750e-06,-9.762427855260448387e-09,-6.030621911913232810e-09,6.016541508073017202e-12,1.215766545905693738e-05
9.316195656620684747e-06,-1.040496767669402328e-08,-6.442546817236115103e-09,6.413940632862841638e-12,1.215766545905693738e-05
9.927756135743011229e-06,-1.108629024917151560e-08,-6.882005294146151217e-09,6.835544595806828415e-12,1.215766545905693738e-05
1.057839575348643701e-05,-1.181106463429218653e-08,-7.351101632513453227e-09,7.284185763331888698e-12,1.215766545905693738e-05
1.126897293457218461e-05,-1.258003685121042843e-08,-7.851554060485345468e-09,7.760409753217675942e-12,1.215766545905693738e-05
1.200163154317999976e-05,-1.339555269210467950e-08,-8.385357397889015308e-09,8.265709013853283801e-12,1.215766545905693738e-05
1.277817476189207491e-05,-1.425951826604706178e-08,-8.954588356133797444e-09,8.801326738158051414e-12,1.215766545905693738e-05
1.360057003985450559e-05,-1.517403322221317244e-08,-9.561448396252717358e-09,9.368629153215171221e-12,1.215766545905693738e-05
1.447072686995613858e-05,-1.614111314696534655e-08,-1.020824986681064821e-08,9.968942792567539182e-12,1.215766545905693738e-05
1.539052313528743558e-05,-1.716272365940356951e-08,-1.089742106271778540e-08,1.060357531612542081e-11,1.215766545905693738e-05
1.636175224473181844e-05,-1.824071524520896368e-08,-1.163150902812172564e-08,1.127377809350508624e-11,1.215766545905693738e-05
1.738608349380463939e-05,-1.937677621274737290e-08,-1.241317761042499738e-08,1.198071931478547244e-11,1.215766545905693738e-05
1.846501231987052343e-05,-2.057237291965783999e-08,-1.324520751470272887e-08,1.272544983969996274e-11,1.215766545905693738e-05
1.959980381173036210e-05,-2.182868227725483877e-08,-1.413049503446172780e-08,1.350886459411816836e-11,1.215766545905693738e-05
2.079142020724057666e-05,-2.314650562945921031e-08,-1.507204601513349000e-08,1.433165295338216695e-11,1.215766545905693738e-05
2.204044537601100654e-05,-2.452617847492353968e-08,-1.607297499956634530e-08,1.519424712069624366e-11,1.215766545905693738e-05
2.334698622990421377e-05,-2.596745349536915258e-08,-1.713649674541826718e-08,1.609675466668926743e-11,1.215766545905693738e-05
2.471055298160990672e-05,-2.746935888224095793e-08,-1.826591286301452468e-08,1.703887654989375517e-11,1.215766545905693738e-05
2.612992751175457153e-05,-2.903004207495104313e-08,-1.946460228146386504e-08,1.801981702346866548e-11,1.215766545905693738e-05
2.760300724913745753e-05,-3.064658465353035774e-08,-2.073600879617395617e-08,1.903817676529599014e-11,1.215766545905693738e-05
2.912660550426793982e-05,-3.231476693913187858e-08,-2.208361411837593526e-08,2.009181608144261016e-11,1.215766545905693738e-05
3.069623591072397192e-05,-3.402881273177530086e-08,-2.351092021081656336e-08,2.117770728410782751e-11,1.215766545905693738e-05
3.230584613282784848e-05,-3.578107508271707724e-08,-2.502141906842709085e-08,2.229175224541359359e-11,1.215766545905693738e-05
3.394750516016869921e-05,-3.756166745099390365e-08,-2.661855765459540895e-08,2.342856811349387884e-11,1.215766545905693738e-05
3.561105092459398411e-05,-3.935804706818055311e-08,-2.830570933629269542e-08,2.458124589458259318e-11,1.215766545905693738e-05
3.728364553674761410e-05,-4.115449126431427551e-08,-3.008611776721471962e-08,2.574104553508610230e-11,1.215766545905693738e-05
3.894928633535378620e-05,-4.293151880884423069e-08,-3.196285834433155303e-08,2.689706078136111195e-11,1.215766545905693738e-05
4.058821051628886116e-05,-4.466518510368931921e-08,-3.393877679165210519e-08,2.803581084753170714e-11,1.215766545905693738e-05
4.217621542217756409e-05,-4.632627146715200894e-08,-3.601642827508243367e-08,2.914077398496547853e-11,1.215766545905693738e-05
4.368387906568430105e-05,-4.787934333101551430e-08,-3.819800496877278103e-08,3.019185202856973670e-11,1.215766545905693738e-05
4.507565759859297471e-05,-4.928163623482144242e-08,-4.048521311595373485e-08,3.116474918452977132e-11,1.215766545905693738e-05
4.630897022154434513e-05,-5.048186159214062337e-08,-4.287913503665109879e-08,3.203034051634741949e-11,1.215766545905693738e-05
4.733322952460267515e-05,-5.141883313546799270e-08,-4.537989583954644952e-08,3.275400002976083922e-11,1.215766545905693738e-05
4.808916861561259503e-05,-5.202020949209298472e-08,-4.798614628206501934e-08,3.329513167047939886e-11,1.215766545905693738e-05
4.850864508939194884e-05,-5.220141502037362589e-08,-5.069397095866008505e-08,3.360703428254450967e-11,1.215766545905693738e-05
4.851565491816874049e-05,-5.186537682718371179e-08,-5.349500106890407280e-08,3.363763257122313916e-11,1.215766545905693738e-05
4.802924874687234020e-05,-5.090374886419518090e-08,-5.637322419909253649e-08,3.333162120747120675e-11,1.215766545905693738e-05
4.696907092610685616e-05,-4.920071080542465586e-08,-5.930029007818979805e-08,3.263465174735022373e-11,1.215766545905693738e-05
4.526339439727529256e-05,-4.664045567876542077e-08,-6.222987626191380607e-08,3.149958724965513062e-11,1.215766545905693738e-05
4.285772289137382252e-05,-4.311884213335331342e-08,-6.509285646858846626e-08,2.989322158820312961e-11,1.215766545905693738e-05
3.972056301564335609e-05,-3.855828435482491214e-08,-6.779567166582408335e-08,2.780006855694547641e-11,1.215766545905693738e-05
3.584482054561453229e-05,-3.292356362118450980e-08,-7.022403456859312522e-08,2.522112631992340950e-11,1.215766545905693738e-05
3.124834957359111257e-05,-2.623547979832719306e-08,-7.225310763258124780e-08,2.217108789075975661e-11,1.215766545905693738e-05
2.597771491654583630e-05,-1.857827490403796085e-08,-7.376163796059641715e-08,1.867959849033733293e-11,1.215766545905693738e-05
2.011369433243876857e-05,-1.009788770933320898e-08,-7.464296230357229030e-08,1.479658417748232694e-11,1.215766545905693738e-05
1.377509666939524096e-05,-9.938607195839575382e-10,-7.480597810346936383e-08,1.059750756560751193e-11,1.215766545905693738e-05
7.122311319836060121e-06,8.485739269165134007e-09,-7.416596794069614650e-08,6.187473388790484176e-12,1.215766545905693738e-05
3.656460903484835419e-07,1.803683551520812599e-08,-7.263155186637864769e-08,1.707127027712557789e-12,1.215766545905693738e-05
-6.219036198989909936e-06,2.727694439363913542e-08,-7.009586052723641523e-08,-2.657217786513998484e-12,1.215766545905693738e-05
-1.227197485962261914e-05,3.571599345884631852e-08,-6.643727122499573881e-08,-6.661380583584389888e-12,1.215766545905693738e-05
-1.733955949138580200e-05,4.273669300575407898e-08,-6.153138174866158733e-08,-9.996018336879091394e-12,1.215766545905693738e-05
-2.088609223523110332e-05,4.760309188577383748e-08,-5.527241448512781039e-08,-1.229325968203987154e-11,1.215766545905693738e-05
-2.233734587424557832e-05,4.951153623267958457e-08,-4.760014625899079536e-08,-1.315451391988262139e-11,1.215766545905693738e-05
-2.115853142191924960e-05,4.768870839176121237e-08,-3.852738492576823458e-08,-1.220189572748518367e-11,1.215766545905693738e-05
-1.695992851839131602e-05,4.152941154786018517e-08,-2.816293493932926793e-08,-9.149521293562890487e-12,1.215766545905693738e-05
-9.614016747103136065e-06,3.075459043228167126e-08,-1.672621144626240004e-08,-3.884628473485682822e-12,1.215766545905693738e-05
6.389123778834713931e-07,1.556109912087338627e-08,-4.551858041705885056e-09,3.456245577508857993e-12,1.215766545905693738e-05
1.312245705438226893e-05,-3.269844572718026820e-09,7.914831337232551692e-09,1.243299167477727685e-11,1.215766545905693738e-05
2.671729300793424232e-05,-2.433696829175071267e-08,2.012760102465556920e-08,2.228617005393786658e-11,1.215766545905693738e-05
3.993037912747147457e-05,-4.567673743423966410e-08,3.145041059391457342e-08,3.197092224577005173e-11,1.215766545905693738e-05
5.104391672750181063e-05,-6.492369943744510944e-08,4.116728924882970258e-08,4.024593742180935737e-11,1.215766545905693738e-05
5.833666165499760834e-05,-7.956827617286344687e-08,4.849184264403874625e-08,4.581706505678798016e-11,1.215766545905693738e-05
6.035831016826005425e-05,-8.729453356360533556e-08,5.259066240696735138e-08,4.752851788884478798e-11,1.215766545905693738e-05
5.623851746758561261e-05,-8.638228452601825667e-08,5.264846694579144249e-08,4.459639064159129098e-11,1.215766545905693738e-05
4.601638983658293101e-05,-7.616016176883664243e-08,4.802741158309556763e-08,3.688181588439513204e-11,1.215766545905693738e-05
3.100626191309293321e-05,-5.753539874270405780e-08,3.859454364192827905e-08,2.522197823195288130e-11,1.215766545905693738e-05
1.426800092003873860e-05,-3.369288841385923267e-08,2.527269395374462837e-08,1.187894021919037936e-11,1.215766545905693738e-05
1.234339587436689435e-06,-1.105695610397152598e-08,1.075375181861497525e-08,1.169070089589996456e-12,1.215766545905693738e-05
1.113474068641913888e-04,-1.247430089206445275e-07,-7.060746613227717934e-08,7.622305607396490332e-11,1.215766545905693738e-05
8.485148794928970225e-05,-9.502433151613690661e-08,-5.444054486263911023e-08,5.811645784354016300e-11,1.215766545905693738e-05
6.601765939573238113e-05,-7.411039293919404856e-08,-4.238253415854880506e-08,4.535267185507047489e-11,1.215766545905693738e-05
5.045159058792433800e-05,-5.659479858485622570e-08,-3.273694447972055664e-08,3.466428914992169797e-11,1.215766545905693738e-05
3.871920512858691355e-05,-4.341124305152012268e-08,-2.533182329396786120e-08,2.660823468899250513e-11,1.215766545905693738e-05
2.978122114430849452e-05,-3.337286810765970217e-08,-1.962544333298146721e-08,2.046767084406971222e-11,1.215766545905693738e-05
2.296511777227093051e-05,-2.572426271403921570e-08,-1.522096562168967496e-08,1.578443737262997511e-11,1.215766545905693738e-05
1.774402963787626120e-05,-1.986943908035551605e-08,-1.181490462269038438e-08,1.219673710182915718e-11,1.215766545905693738e-05
1.373203512737065233e-05,-1.537304192384879815e-08,-9.177043092374047127e-09,9.439684018885013525e-12,1.215766545905693738e-05
1.064079595579661891e-05,-1.191018221729702717e-08,-7.131739093760921725e-09,7.315259824751729466e-12,1.215766545905693738e-05
9.058673293307573524e-06,-1.013798668362049401e-08,-6.085122527284302432e-09,6.228117436098114712e-12,1.215766545905693738e-05
9.655604235222212047e-06,-1.080458363349748400e-08,-6.500149901846967858e-09,6.639020811245199103e-12,1.215766545905693738e-05
1.028880068887190990e-05,-1.151133398365404445e-08,-6.942827798974756184e-09,7.074890777701626407e-12,1.215766545905693738e-05
1.096240267630696752e-05,-1.226309751975871937e-08,-7.415271735662191737e-09,7.538668834437803183e-12,1.215766545905693738e-05
1.167724581178013093e-05,-1.306058683929217851e-08,-7.919173542542147411e-09,8.030877930007798907e-12,1.215766545905693738e-05
1.243552694830380416e-05,-1.390620939134253365e-08,-8.456515613350981619e-09,8.553043433509129850e-12,1.215766545905693738e-05
1.323908193720816091e-05,-1.480190734951503910e-08,-9.029357394846488522e-09,9.106426182029751437e-12,1.215766545905693738e-05
1.408991907576912226e-05,-1.574982671793205949e-08,-9.639880109428706348e-09,9.692415861938233744e-12,1.215766545905693738e-05
1.498998387364659435e-05,-1.675202342353200554e-08,-1.029037090276775189e-08,1.031235868955386961e-11,1.215766545905693738e-05
1.594118714287531547e-05,-1.781049964738329681e-08,-1.098322713912233201e-08,1.096757953407126138e-11,1.215766545905693738e-05
1.694534963578475225e-05,-1.892713555149506679e-08,-1.172095817023489442e-08,1.165934265612142915e-11,1.215766545905693738e-05
1.800416122102974713e-05,-2.010364080163781153e-08,-1.250618225151719712e-08,1.238882396535075154e-11,1.215766545905693738e-05
1.911912969924235803e-05,-2.134149302568755524e-08,-1.334162531709020754e-08,1.315707581328503915e-11,1.215766545905693738e-05
2.029152299524296135e-05,-2.264186870144071505e-08,-1.423011824668375799e-08,1.396498742224920156e-11,1.215766545905693738e-05
2.152229513549220195e-05,-2.400555517009888051e-08,-1.517458912801745266e-08,1.481323415889186145e-11,1.215766545905693738e-05
2.281200959246109037e-05,-2.543285893339116360e-08,-1.617806050731087912e-08,1.570222504999065363e-11,1.215766545905693738e-05
2.416073936357275557e-05,-2.692348701768534186e-08,-1.724363868977972798e-08,1.663203432619169164e-11,1.215766545905693738e-05
2.556794596541084254e-05,-2.847640370172286269e-08,-1.837449782723253888e-08,1.760231848727808820e-11,1.215766545905693738e-05
2.703234716239328938e-05,-3.008967337624063176e-08,-1.957386751149076912e-08,1.861222566501568492e-11,1.215766545905693738e-05
2.855176068863447307e-05,-3.176027510505241374e-08,-2.084501702117952069e-08,1.966028852800645335e-11,1.215766545905693738e-05
3.012290462723980010e-05,-3.348386711599997550e-08,-2.219122451847156553e-08,2.074428740332726370e-11,1.215766545905693738e-05
3.174118353643442950e-05,-3.525453333832771692e-08,-2.361575504351529113e-08,2.186110366746077936e-11,1.215766545905693738e-05
3.340042486881879583e-05,-3.706447217284572699e-08,-2.512182524673789044e-08,2.300653901712763616e-11,1.215766545905693738e-05
3.509257089241277943e-05,-3.890363291153304768e-08,-2.671256252198124304e-08,2.417510420609267822e-11,1.215766545905693738e-05
3.680733394667783478e-05,-4.075930798268918117e-08,-2.839096982162191843e-08,2.535978269280783012e-11,1.215766545905693738e-05
3.853176153418261154e-05,-4.261562099969376205e-08,-3.015986191073724182e-08,2.655173234657528621e-11,1.215766545905693738e-05
